t,stamp,mug_1,mug_2,laptop_leo,phone_maya,keys_leo,book_jade,water_bottle_maya,remote_shared,charger_maya,backpack_maya,jacket_leo,headphones_leo,glasses_sam,notebook_jade,pen_jade,medication_bottle_sam,gaming_controller_sam,umbrella_jade,wallet_jade
21960,d15 Tue 06:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22020,d15 Tue 07:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22080,d15 Tue 08:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22140,d15 Tue 09:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22200,d15 Tue 10:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22260,d15 Tue 11:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22320,d15 Tue 12:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22380,d15 Tue 13:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22440,d15 Tue 14:00,counter_k1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,coffee_table_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22500,d15 Tue 15:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22560,d15 Tue 16:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22620,d15 Tue 17:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22680,d15 Tue 18:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22740,d15 Tue 19:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22800,d15 Tue 20:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22860,d15 Tue 21:00,cupboard_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22920,d15 Tue 22:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
22980,d15 Tue 23:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23040,d16 Wed 00:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23100,d16 Wed 01:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23160,d16 Wed 02:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23220,d16 Wed 03:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23280,d16 Wed 04:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23340,d16 Wed 05:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23400,d16 Wed 06:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23460,d16 Wed 07:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23520,d16 Wed 08:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,couch_l1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23580,d16 Wed 09:00,desk_b1,counter_k1,desk_b1,entry_floor_e1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23640,d16 Wed 10:00,desk_b1,counter_k1,desk_b1,entry_floor_e1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23700,d16 Wed 11:00,desk_b1,counter_k1,desk_b1,entry_floor_e1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23760,d16 Wed 12:00,desk_b1,counter_k1,desk_b1,entry_floor_e1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23820,d16 Wed 13:00,sink_k1,cupboard_k1,desk_b1,entry_floor_e1,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23880,d16 Wed 14:00,sink_k1,cupboard_k1,desk_b1,entry_floor_e1,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
23940,d16 Wed 15:00,cupboard_k1,sink_k1,desk_b1,entry_floor_e1,desk_b1,desk_b4,counter_k1,couch_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,couch_l1,entry_table_e1,person:resident_4
24000,d16 Wed 16:00,cupboard_k1,sink_k1,desk_b1,entry_floor_e1,desk_b1,desk_b4,counter_k1,couch_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,couch_l1,entry_table_e1,person:resident_4
24060,d16 Wed 17:00,cupboard_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
24120,d16 Wed 18:00,cupboard_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
24180,d16 Wed 19:00,cupboard_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
24240,d16 Wed 20:00,cupboard_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
24300,d16 Wed 21:00,cupboard_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
24360,d16 Wed 22:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
24420,d16 Wed 23:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
24480,d17 Thu 00:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
24540,d17 Thu 01:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
24600,d17 Thu 02:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
24660,d17 Thu 03:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
24720,d17 Thu 04:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
24780,d17 Thu 05:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
24840,d17 Thu 06:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
24900,d17 Thu 07:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
24960,d17 Thu 08:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25020,d17 Thu 09:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25080,d17 Thu 10:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25140,d17 Thu 11:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25200,d17 Thu 12:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25260,d17 Thu 13:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25320,d17 Thu 14:00,desk_b1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,coffee_table_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25380,d17 Thu 15:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25440,d17 Thu 16:00,counter_k1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,coffee_table_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25500,d17 Thu 17:00,counter_k1,counter_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,coffee_table_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25560,d17 Thu 18:00,sink_k1,sink_k1,desk_b1,nightstand_b2,desk_b1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,entry_floor_e1,bed_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,couch_l1,entry_hook_e1,person:resident_4
25620,d17 Thu 19:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
25680,d17 Thu 20:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
25740,d17 Thu 21:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,entry_floor_e1,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
25800,d17 Thu 22:00,cupboard_k1,cupboard_k1,desk_b1,couch_l1,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
25860,d17 Thu 23:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
25920,d18 Fri 00:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
25980,d18 Fri 01:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26040,d18 Fri 02:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26100,d18 Fri 03:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26160,d18 Fri 04:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26220,d18 Fri 05:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26280,d18 Fri 06:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26340,d18 Fri 07:00,cupboard_k1,cupboard_k1,desk_b1,nightstand_b2,couch_l1,desk_b4,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,desk_b4,desk_b4,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26400,d18 Fri 08:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,couch_l1,entry_floor_e1,person:resident_4
26460,d18 Fri 09:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,couch_l1,entry_floor_e1,person:resident_4
26520,d18 Fri 10:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,person:resident_1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,couch_l1,entry_floor_e1,person:resident_4
26580,d18 Fri 11:00,desk_b1,cupboard_k1,desk_b1,nightstand_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,desk_b3,couch_l1,entry_floor_e1,person:resident_4
26640,d18 Fri 12:00,desk_b1,cupboard_k1,desk_b1,bedroom_floor_b2,desk_b1,couch_l1,counter_k1,tv_stand_l1,desk_b1,desk_b2,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26700,d18 Fri 13:00,sink_k1,counter_k1,desk_b1,bedroom_floor_b2,desk_b1,couch_l1,counter_k1,coffee_table_l1,desk_b1,desk_b2,couch_l1,desk_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26760,d18 Fri 14:00,sink_k1,sink_k1,desk_b1,bedroom_floor_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26820,d18 Fri 15:00,sink_k1,sink_k1,desk_b1,bedroom_floor_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26880,d18 Fri 16:00,sink_k1,sink_k1,desk_b1,bedroom_floor_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
26940,d18 Fri 17:00,sink_k1,sink_k1,desk_b1,bedroom_floor_b2,desk_b1,couch_l1,counter_k1,couch_l1,desk_b1,desk_b2,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
27000,d18 Fri 18:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
27060,d18 Fri 19:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
27120,d18 Fri 20:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
27180,d18 Fri 21:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
27240,d18 Fri 22:00,sink_k1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
27300,d18 Fri 23:00,sink_k1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,couch_l1,entry_floor_e1,person:resident_4
27360,d19 Sat 00:00,sink_k1,sink_k1,desk_b1,nightstand_b2,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
27420,d19 Sat 01:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
27480,d19 Sat 02:00,sink_k1,sink_k1,desk_b1,couch_l1,couch_l1,couch_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,bed_b1,bathroom_shelf_ba1,couch_l1,couch_l1,nightstand_b3,tv_stand_l1,entry_floor_e1,person:resident_4
