t,stamp,laptop_mara,phone_mara,keys_mara,wallet_mara,backpack_mara,charger_mara,headphones_mara,notebook_mara,pen_mara,mug_mara,water_bottle_mara,glasses_mara,book_mara,jacket_mara,umbrella_mara,lunchbox_mara,yoga_mat_mara,gaming_controller_mara,remote_shared_1,blanket_shared_1,plate_shared_1,bowl_shared_1,mug_shared_1,pot_shared_1,pan_shared_1,laundry_basket_mara,towel_mara,vacuum_cleaner_shared_1,watering_can_mara,hairbrush_mara,medication_bottle_mara,suitcase_mara
2940,d02 Wed 01:00,desk_b1,desk_b1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,armchair_l1,entry_table_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
3000,d02 Wed 02:00,desk_b1,desk_b1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,armchair_l1,entry_table_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
3060,d02 Wed 03:00,desk_b1,desk_b1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,armchair_l1,entry_table_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
3120,d02 Wed 04:00,desk_b1,desk_b1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,armchair_l1,entry_table_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
3180,d02 Wed 05:00,desk_b1,desk_b1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,armchair_l1,entry_table_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
3240,d02 Wed 06:00,desk_b1,desk_b1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,armchair_l1,chair_k1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
3300,d02 Wed 07:00,desk_b1,desk_b1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,kitchen_table_k1,desk_b1,armchair_l1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
3360,d02 Wed 08:00,desk_b1,desk_b1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,kitchen_table_k1,desk_b1,armchair_l1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
3420,d02 Wed 09:00,desk_b1,desk_b1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,kitchen_table_k1,desk_b1,armchair_l1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
3480,d02 Wed 10:00,kitchen_table_k1,kitchen_table_k1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
3540,d02 Wed 11:00,kitchen_table_k1,kitchen_table_k1,entry_hook_e1,counter_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
3600,d02 Wed 12:00,kitchen_table_k1,kitchen_table_k1,entry_hook_e1,counter_k1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
3660,d02 Wed 13:00,desk_b1,kitchen_table_k1,entry_hook_e1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
3720,d02 Wed 14:00,desk_b1,kitchen_table_k1,dish_rack_k1,counter_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
3780,d02 Wed 15:00,kitchen_table_k1,kitchen_table_k1,dish_rack_k1,counter_k1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,armchair_l1,entry_hook_e1,person:resident_1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bedroom_floor_b1,cupboard_k1,bedroom_floor_b1
3840,d02 Wed 16:00,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,kitchen_table_k1,desk_b1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,armchair_l1,person:resident_1,person:resident_1,person:resident_1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,person:resident_1,person:resident_1
3900,d02 Wed 17:00,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,kitchen_table_k1,desk_b1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,armchair_l1,person:resident_1,person:resident_1,person:resident_1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,person:resident_1,person:resident_1
3960,d02 Wed 18:00,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,kitchen_table_k1,desk_b1,person:resident_1,kitchen_table_k1,person:resident_1,person:resident_1,armchair_l1,person:resident_1,person:resident_1,person:resident_1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,person:resident_1,person:resident_1
4020,d02 Wed 19:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4080,d02 Wed 20:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4140,d02 Wed 21:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4200,d02 Wed 22:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4260,d02 Wed 23:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4320,d03 Thu 00:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4380,d03 Thu 01:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4440,d03 Thu 02:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4500,d03 Thu 03:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4560,d03 Thu 04:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4620,d03 Thu 05:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,chair_k1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,bathroom_shelf_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4680,d03 Thu 06:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,chair_k1,desk_b1,kitchen_table_k1,counter_k1,counter_k1,kitchen_table_k1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4740,d03 Thu 07:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,chair_k1,desk_b1,desk_b1,desk_b1,counter_k1,desk_b1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4800,d03 Thu 08:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,chair_k1,desk_b1,desk_b1,desk_b1,counter_k1,desk_b1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4860,d03 Thu 09:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,chair_k1,desk_b1,desk_b1,desk_b1,counter_k1,desk_b1,counter_k1,nightstand_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4920,d03 Thu 10:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,kitchen_table_k1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
4980,d03 Thu 11:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,kitchen_table_k1,desk_b1,desk_b1,counter_k1,kitchen_table_k1,desk_b1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5040,d03 Thu 12:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,kitchen_table_k1,desk_b1,desk_b1,counter_k1,kitchen_table_k1,desk_b1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5100,d03 Thu 13:00,desk_b1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,kitchen_table_k1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,sink_k1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5160,d03 Thu 14:00,kitchen_table_k1,desk_b1,entry_hook_e1,entry_table_e1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,sink_k1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5220,d03 Thu 15:00,kitchen_table_k1,desk_b1,entry_hook_e1,cupboard_k1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,sink_k1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5280,d03 Thu 16:00,kitchen_table_k1,desk_b1,entry_hook_e1,cupboard_k1,desk_b1,kitchen_table_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,kitchen_table_k1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,sink_k1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5340,d03 Thu 17:00,desk_b1,kitchen_table_k1,entry_hook_e1,cupboard_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,sink_k1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5400,d03 Thu 18:00,desk_b1,kitchen_table_k1,entry_hook_e1,cupboard_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,sink_k1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5460,d03 Thu 19:00,desk_b1,kitchen_table_k1,entry_hook_e1,cupboard_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,sink_k1,armchair_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5520,d03 Thu 20:00,desk_b1,kitchen_table_k1,entry_hook_e1,cupboard_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,couch_l1,couch_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5580,d03 Thu 21:00,desk_b1,kitchen_table_k1,entry_hook_e1,cupboard_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,desk_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5640,d03 Thu 22:00,desk_b1,kitchen_table_k1,entry_hook_e1,cupboard_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,bed_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5700,d03 Thu 23:00,desk_b1,kitchen_table_k1,entry_hook_e1,cupboard_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,bed_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5760,d04 Fri 00:00,desk_b1,kitchen_table_k1,entry_hook_e1,cupboard_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,bed_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5820,d04 Fri 01:00,desk_b1,kitchen_table_k1,entry_hook_e1,cupboard_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,bed_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
5880,d04 Fri 02:00,desk_b1,kitchen_table_k1,entry_hook_e1,cupboard_k1,desk_b1,desk_b1,desk_b1,desk_b1,desk_b1,dish_rack_k1,desk_b1,bed_b1,armchair_l1,entry_hook_e1,entry_floor_e1,cupboard_k1,couch_l1,coffee_table_l1,coffee_table_l1,couch_l1,dish_rack_k1,kitchen_table_k1,cupboard_k1,dish_rack_k1,sink_k1,bedroom_floor_b1,towel_rack_ba1,entry_floor_e1,sink_k1,bathroom_shelf_ba1,cupboard_k1,bedroom_floor_b1
