t,stamp,laptop_nia,phone_nia,keys_nia,wallet_nia,backpack_nia,water_bottle_nia,notebook_nia,pen_nia,mug_nia,book_nia,blanket_nia,charger_nia,jacket_nia,laundry_basket_nia,laptop_mateo,phone_mateo,keys_mateo,wallet_mateo,backpack_mateo,headphones_mateo,notebook_mateo,pen_mateo,mug_mateo,gaming_controller_mateo,charger_mateo,jacket_mateo,phone_priya,keys_priya,wallet_priya,backpack_priya,water_bottle_priya,jacket_priya,umbrella_priya,yoga_mat_priya,lunchbox_priya,hairbrush_priya,medication_bottle_priya,bowl_shared_1,plate_shared_1,plate_shared_2,pot_shared_1,pan_shared_1,remote_shared_1,vacuum_cleaner_shared_1,towel_shared_1,laundry_basket_shared_1
3600,d02 Wed 12:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,bedroom_2,kitchen,outside,outside,living,living,living,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
3660,d02 Wed 13:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,bedroom_2,kitchen,outside,outside,living,living,living,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
3720,d02 Wed 14:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,bedroom_2,kitchen,outside,outside,living,living,living,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
3780,d02 Wed 15:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,bedroom_2,kitchen,outside,outside,living,living,living,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
3840,d02 Wed 16:00,outside,outside,outside,outside,outside,bedroom_1,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,living,living,living,living,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
3900,d02 Wed 17:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
3960,d02 Wed 18:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4020,d02 Wed 19:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_2,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4080,d02 Wed 20:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4140,d02 Wed 21:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4200,d02 Wed 22:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4260,d02 Wed 23:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,outside,outside,outside,outside,outside,outside,entry,living,outside,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4320,d03 Thu 00:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,entry,bedroom_3,entry,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4380,d03 Thu 01:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,entry,bedroom_3,entry,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4440,d03 Thu 02:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,entry,bedroom_3,entry,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4500,d03 Thu 03:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,entry,bedroom_3,entry,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4560,d03 Thu 04:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,entry,bedroom_3,entry,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4620,d03 Thu 05:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,entry,bedroom_3,entry,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4680,d03 Thu 06:00,bedroom_1,bedroom_1,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,living,living,living,living,kitchen,entry,bedroom_3,entry,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_3,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4740,d03 Thu 07:00,bedroom_1,entry,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_2,living,living,outside,entry,bedroom_3,entry,bedroom_3,kitchen,kitchen,entry,living,kitchen,bedroom_1,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4800,d03 Thu 08:00,bedroom_1,entry,entry,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_2,living,living,outside,entry,bedroom_3,entry,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4860,d03 Thu 09:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_2,living,living,outside,outside,outside,outside,outside,kitchen,kitchen,outside,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4920,d03 Thu 10:00,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,kitchen,living,living,outside,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
4980,d03 Thu 11:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,kitchen,living,living,outside,outside,outside,outside,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,outside
5040,d03 Thu 12:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,living,living,living,outside,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5100,d03 Thu 13:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,bedroom_1,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,living,living,living,living,outside,entry,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5160,d03 Thu 14:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,living,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5220,d03 Thu 15:00,bedroom_1,outside,outside,outside,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,bedroom_2,entry,living,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5280,d03 Thu 16:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5340,d03 Thu 17:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5400,d03 Thu 18:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5460,d03 Thu 19:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5520,d03 Thu 20:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5580,d03 Thu 21:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5640,d03 Thu 22:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5700,d03 Thu 23:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5760,d04 Fri 00:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5820,d04 Fri 01:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5880,d04 Fri 02:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
5940,d04 Fri 03:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,bedroom_3,entry,bedroom_3,bedroom_3,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6000,d04 Fri 04:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6060,d04 Fri 05:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,living,kitchen,entry,bedroom_2,living,bedroom_2,living,living,living,living,living,living,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6120,d04 Fri 06:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,outside,outside,bedroom_2,outside,outside,living,living,living,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6180,d04 Fri 07:00,bedroom_1,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,entry,bedroom_1,outside,outside,outside,bedroom_2,outside,outside,living,living,kitchen,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6240,d04 Fri 08:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,bedroom_2,outside,outside,living,living,bedroom_2,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6300,d04 Fri 09:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,bedroom_2,outside,outside,living,living,bedroom_2,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6360,d04 Fri 10:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,bedroom_2,outside,outside,living,living,bedroom_2,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6420,d04 Fri 11:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,bedroom_2,outside,outside,living,living,bedroom_2,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6480,d04 Fri 12:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,outside,outside,outside,bedroom_2,outside,outside,living,living,bedroom_2,living,living,outside,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6540,d04 Fri 13:00,outside,outside,outside,outside,outside,kitchen,outside,living,kitchen,living,living,bedroom_1,outside,bedroom_1,living,living,entry,bedroom_2,living,living,living,living,bedroom_2,living,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6600,d04 Fri 14:00,outside,outside,outside,outside,outside,kitchen,outside,bedroom_1,kitchen,living,living,bedroom_1,outside,bedroom_1,living,living,entry,bedroom_2,living,living,bedroom_2,living,bedroom_2,living,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6660,d04 Fri 15:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,kitchen,bedroom_1,living,living,entry,bedroom_2,living,bedroom_2,kitchen,living,kitchen,living,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6720,d04 Fri 16:00,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,kitchen,bedroom_1,living,living,entry,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,kitchen,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
6780,d04 Fri 17:00,kitchen,bedroom_1,entry,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,kitchen,living,living,bedroom_1,kitchen,bedroom_1,living,living,entry,bedroom_2,living,bedroom_2,kitchen,living,bedroom_2,kitchen,living,kitchen,entry,entry,bedroom_3,entry,kitchen,kitchen,entry,living,kitchen,bathroom,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,living,entry,bathroom,bathroom
