t,stamp,laptop_nia,phone_nia,keys_nia,wallet_nia,backpack_nia,water_bottle_nia,notebook_nia,pen_nia,mug_nia,book_nia,blanket_nia,charger_nia,jacket_nia,laundry_basket_nia,laptop_mateo,phone_mateo,keys_mateo,wallet_mateo,backpack_mateo,headphones_mateo,notebook_mateo,pen_mateo,mug_mateo,gaming_controller_mateo,charger_mateo,jacket_mateo,phone_priya,keys_priya,wallet_priya,backpack_priya,water_bottle_priya,jacket_priya,umbrella_priya,yoga_mat_priya,lunchbox_priya,hairbrush_priya,medication_bottle_priya,bowl_shared_1,plate_shared_1,plate_shared_2,pot_shared_1,pan_shared_1,remote_shared_1,vacuum_cleaner_shared_1,towel_shared_1,laundry_basket_shared_1
2160,d01 Tue 12:00,person:resident_1,person:resident_1,person:resident_1,dish_rack_k1,person:resident_1,sink_k1,person:resident_1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,desk_b2,desk_b2,coffee_table_l1,couch_l1,cupboard_k1,person:resident_2,entry_hook_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,dish_rack_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2220,d01 Tue 13:00,person:resident_1,person:resident_1,person:resident_1,dish_rack_k1,person:resident_1,sink_k1,person:resident_1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,desk_b2,desk_b2,coffee_table_l1,couch_l1,cupboard_k1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,dish_rack_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2280,d01 Tue 14:00,person:resident_1,person:resident_1,person:resident_1,dish_rack_k1,person:resident_1,sink_k1,person:resident_1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,cupboard_k1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,dish_rack_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2340,d01 Tue 15:00,kitchen_table_k1,entry_table_e1,entry_table_e1,dish_rack_k1,chair_k1,sink_k1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,cupboard_k1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,counter_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2400,d01 Tue 16:00,kitchen_table_k1,entry_table_e1,entry_table_e1,dish_rack_k1,chair_k1,sink_k1,desk_b1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,desk_b2,coffee_table_l1,couch_l1,desk_b2,couch_l1,coffee_table_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2460,d01 Tue 17:00,kitchen_table_k1,person:resident_1,person:resident_1,person:resident_1,chair_k1,person:resident_1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,desk_b2,coffee_table_l1,couch_l1,desk_b2,couch_l1,coffee_table_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2520,d01 Tue 18:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,sink_k1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2580,d01 Tue 19:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,sink_k1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2640,d01 Tue 20:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2700,d01 Tue 21:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2760,d01 Tue 22:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2820,d01 Tue 23:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2880,d02 Wed 00:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
2940,d02 Wed 01:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3000,d02 Wed 02:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,bedroom_floor_b3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3060,d02 Wed 03:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,person:resident_3,person:resident_3,desk_b3,person:resident_3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3120,d02 Wed 04:00,kitchen_table_k1,nightstand_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,person:resident_3,person:resident_3,desk_b3,person:resident_3,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3180,d02 Wed 05:00,kitchen_table_k1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,desk_b2,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b2,nightstand_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3240,d02 Wed 06:00,kitchen_table_k1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,sink_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,desk_b2,desk_b2,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,dish_rack_k1,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,couch_l1,counter_k1,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,bathroom_shelf_ba1,nightstand_b1,entry_table_e1,kitchen_table_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3300,d02 Wed 07:00,kitchen_table_k1,desk_b1,entry_table_e1,desk_b1,chair_k1,desk_b1,kitchen_table_k1,desk_b1,counter_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,person:resident_2,person:resident_2,bedroom_floor_b2,kitchen_table_k1,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,counter_k1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3360,d02 Wed 08:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,bedroom_floor_b2,kitchen_table_k1,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3420,d02 Wed 09:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,bedroom_floor_b2,kitchen_table_k1,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3480,d02 Wed 10:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,bedroom_floor_b2,kitchen_table_k1,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3540,d02 Wed 11:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,bedroom_floor_b2,kitchen_table_k1,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3600,d02 Wed 12:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,bedroom_floor_b2,kitchen_table_k1,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3660,d02 Wed 13:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,bedroom_floor_b2,kitchen_table_k1,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3720,d02 Wed 14:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,bedroom_floor_b2,kitchen_table_k1,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
3780,d02 Wed 15:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,desk_b1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,person:resident_2,person:resident_2,bedroom_floor_b2,kitchen_table_k1,person:resident_2,person:resident_2,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,couch_l1,person:resident_2,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,sink_k1,sink_k1,dish_rack_k1,dish_rack_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
3840,d02 Wed 16:00,person:resident_1,person:resident_1,person:resident_1,person:resident_1,person:resident_1,desk_b1,person:resident_1,desk_b1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,person:resident_1,bedroom_floor_b1,coffee_table_l1,dish_rack_k1,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,cupboard_k1,coffee_table_l1,couch_l1,coffee_table_l1,couch_l1,couch_l1,sink_k1,entry_table_e1,entry_table_e1,desk_b3,entry_floor_e1,sink_k1,chair_k2,entry_hook_e1,couch_l1,counter_k1,desk_b3,desk_b3,entry_table_e1,cupboard_k1,counter_k1,dish_rack_k1,counter_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
3900,d02 Wed 17:00,desk_b1,nightstand_b1,entry_table_e1,chair_k1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,dish_rack_k1,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,cupboard_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,dish_rack_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
3960,d02 Wed 18:00,desk_b1,nightstand_b1,entry_table_e1,chair_k1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,dish_rack_k1,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,cupboard_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,dish_rack_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
4020,d02 Wed 19:00,desk_b1,nightstand_b1,entry_table_e1,chair_k1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,dish_rack_k1,bookshelf_l1,couch_l1,desk_b2,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,dish_rack_k1,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,cupboard_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,cupboard_k1,kitchen_table_k1,dish_rack_k1,cupboard_k1,coffee_table_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
4080,d02 Wed 20:00,desk_b1,nightstand_b1,entry_table_e1,chair_k1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,dish_rack_k1,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,cupboard_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,dish_rack_k1,cupboard_k1,tv_stand_l1,entry_floor_e1,bathroom_shelf_ba1,bathroom_shelf_ba1
4140,d02 Wed 21:00,desk_b1,nightstand_b1,entry_table_e1,chair_k1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,dish_rack_k1,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,cupboard_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,dish_rack_k1,cupboard_k1,tv_stand_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
4200,d02 Wed 22:00,desk_b1,nightstand_b1,entry_table_e1,chair_k1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,dish_rack_k1,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,cupboard_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,dish_rack_k1,cupboard_k1,tv_stand_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
4260,d02 Wed 23:00,desk_b1,nightstand_b1,entry_table_e1,chair_k1,chair_k1,desk_b1,desk_b1,kitchen_table_k1,cupboard_k1,bookshelf_l1,couch_l1,desk_b1,entry_hook_e1,bedroom_floor_b1,coffee_table_l1,dish_rack_k1,bedroom_floor_b2,kitchen_table_k1,bedroom_floor_b2,cupboard_k1,cupboard_k1,coffee_table_l1,coffee_table_l1,couch_l1,couch_l1,sink_k1,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,entry_hook_e1,couch_l1,person:resident_3,desk_b3,desk_b3,entry_table_e1,cupboard_k1,sink_k1,dish_rack_k1,cupboard_k1,tv_stand_l1,entry_floor_e1,towel_rack_ba1,bathroom_shelf_ba1
