t,stamp,mug_1,laptop_1,phone_1,keys_1,book_1,water_bottle_1,remote_1,charger_1,backpack_1,jacket_1,headphones_1,glasses_1,notebook_1,pen_1,blanket_1,towel_1,wallet_1
25320,d17 Thu 14:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25380,d17 Thu 15:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25440,d17 Thu 16:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25500,d17 Thu 17:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25560,d17 Thu 18:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25620,d17 Thu 19:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25680,d17 Thu 20:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25740,d17 Thu 21:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25800,d17 Thu 22:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25860,d17 Thu 23:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25920,d18 Fri 00:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
25980,d18 Fri 01:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26040,d18 Fri 02:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26100,d18 Fri 03:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26160,d18 Fri 04:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26220,d18 Fri 05:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26280,d18 Fri 06:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26340,d18 Fri 07:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26400,d18 Fri 08:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26460,d18 Fri 09:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26520,d18 Fri 10:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26580,d18 Fri 11:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26640,d18 Fri 12:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26700,d18 Fri 13:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26760,d18 Fri 14:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26820,d18 Fri 15:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26880,d18 Fri 16:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
26940,d18 Fri 17:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
27000,d18 Fri 18:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
27060,d18 Fri 19:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
27120,d18 Fri 20:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
27180,d18 Fri 21:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
27240,d18 Fri 22:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
27300,d18 Fri 23:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
27360,d19 Sat 00:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
27420,d19 Sat 01:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
27480,d19 Sat 02:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
27540,d19 Sat 03:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
27600,d19 Sat 04:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
27660,d19 Sat 05:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
27720,d19 Sat 06:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
27780,d19 Sat 07:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
27840,d19 Sat 08:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
27900,d19 Sat 09:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,couch_l1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
27960,d19 Sat 10:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
28020,d19 Sat 11:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
28080,d19 Sat 12:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28140,d19 Sat 13:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,couch_l1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28200,d19 Sat 14:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,desk_b1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,counter_k1
28260,d19 Sat 15:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
28320,d19 Sat 16:00,dish_rack_k1,desk_b1,counter_k1,person:resident_1,desk_b1,person:resident_1,couch_l1,desk_b1,person:resident_1,person:resident_1,person:resident_1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,person:resident_1
28380,d19 Sat 17:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28440,d19 Sat 18:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28500,d19 Sat 19:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28560,d19 Sat 20:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28620,d19 Sat 21:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28680,d19 Sat 22:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28740,d19 Sat 23:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
28800,d20 Sun 00:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28860,d20 Sun 01:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28920,d20 Sun 02:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
28980,d20 Sun 03:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29040,d20 Sun 04:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29100,d20 Sun 05:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29160,d20 Sun 06:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29220,d20 Sun 07:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29280,d20 Sun 08:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29340,d20 Sun 09:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29400,d20 Sun 10:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29460,d20 Sun 11:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29520,d20 Sun 12:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29580,d20 Sun 13:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29640,d20 Sun 14:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29700,d20 Sun 15:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29760,d20 Sun 16:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29820,d20 Sun 17:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29880,d20 Sun 18:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,desk_b1,counter_k1,couch_l1,desk_b1,entry_floor_e1,chair_k1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
29940,d20 Sun 19:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
30000,d20 Sun 20:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
30060,d20 Sun 21:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,bathroom_shelf_ba1,entry_table_e1
30120,d20 Sun 22:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
30180,d20 Sun 23:00,dish_rack_k1,desk_b1,counter_k1,entry_hook_e1,bookshelf_l1,counter_k1,couch_l1,desk_b1,entry_floor_e1,entry_hook_e1,couch_l1,desk_b1,desk_b1,desk_b1,couch_l1,towel_rack_ba1,entry_table_e1
