t,stamp,mug_sarah,mug_david,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,laptop_sarah,laptop_leo,phone_sarah,phone_david,phone_leo,phone_mia,tablet_david,keys_sarah,keys_david,keys_leo,wallet_sarah,wallet_david,backpack_leo,backpack_mia,headphones_leo,gaming_controller_leo,glasses_sarah,notebook_mia,pen_mia,toy_mia,blanket_mia,water_bottle_shared,jacket_david,vacuum_cleaner_shared,laundry_basket_shared,remote_shared
19080,d13 Sun 06:00,kitchen,living,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,living,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,living,living,living,entry,living
19140,d13 Sun 07:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,living,bedroom_3,kitchen,bedroom_1,kitchen,living,kitchen,kitchen,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,living,bedroom_3,kitchen,kitchen,living,entry,kitchen
19200,d13 Sun 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,entry,kitchen
19260,d13 Sun 09:00,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,bedroom_2,entry,living,entry,entry,bedroom_2,bedroom_1,entry,bedroom_2,entry,kitchen,living,bathroom,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,bedroom_1,living
19320,d13 Sun 10:00,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,bedroom_2,kitchen,living,entry,entry,bedroom_2,bedroom_1,entry,bedroom_2,entry,bedroom_3,bedroom_3,kitchen,entry,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,bedroom_1,living
19380,d13 Sun 11:00,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,living,entry,living,kitchen,bedroom_1,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,living,kitchen,bedroom_1,living
19440,d13 Sun 12:00,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,entry,living,entry,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_3,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living
19500,d13 Sun 13:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,living,living,entry,living,bedroom_2,bedroom_1,living,bedroom_2,living,bedroom_3,living,kitchen,living,living,living,living,living,living,living,living,living
19560,d13 Sun 14:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,living,living,entry,living,bedroom_2,bedroom_1,living,bedroom_2,living,bedroom_3,living,kitchen,living,living,living,living,living,living,living,living,living
19620,d13 Sun 15:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,living,bedroom_2,living,living,entry,living,bedroom_3,bedroom_1,living,bedroom_2,living,bedroom_2,living,kitchen,living,living,living,living,bedroom_3,living,living,entry,living
19680,d13 Sun 16:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,living,living,entry,living,bedroom_3,bedroom_1,living,bedroom_3,living,bedroom_3,bedroom_3,kitchen,living,living,living,living,bedroom_3,living,living,entry,living
19740,d13 Sun 17:00,living,kitchen,living,living,living,living,living,living,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_3,living,bedroom_3,bedroom_3,living,living,living,living,living,bedroom_3,living,kitchen,living,living
19800,d13 Sun 18:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,living,living,kitchen,living,bedroom_3,kitchen,living,bedroom_2,living,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,living,living,kitchen,living,living,entry,living
19860,d13 Sun 19:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_1,living,bedroom_3,living,living,bedroom_1,living,bedroom_3,bedroom_1,living,bedroom_2,living,bedroom_2,bedroom_2,kitchen,living,living,bedroom_3,bedroom_3,kitchen,living,living,entry,living
19920,d13 Sun 20:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,living,kitchen,bedroom_3,living,bedroom_3,living,bedroom_3,bedroom_3,living,bedroom_2,entry,bedroom_3,bedroom_3,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
19980,d13 Sun 21:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_3,bedroom_1,living,kitchen,bedroom_3,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
20040,d13 Sun 22:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_3,bedroom_1,living,kitchen,bedroom_3,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
20100,d13 Sun 23:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_3,bedroom_1,living,kitchen,bedroom_3,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
20160,d14 Mon 00:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_3,bedroom_1,living,kitchen,bedroom_3,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
20220,d14 Mon 01:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_3,bedroom_1,living,kitchen,bedroom_3,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
20280,d14 Mon 02:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_3,bedroom_1,living,kitchen,bedroom_3,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
20340,d14 Mon 03:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_3,bedroom_1,living,kitchen,bedroom_3,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
20400,d14 Mon 04:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_3,bedroom_1,living,kitchen,bedroom_3,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
20460,d14 Mon 05:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_3,bedroom_1,living,kitchen,bedroom_3,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
20520,d14 Mon 06:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_3,bedroom_1,living,kitchen,bedroom_3,living,kitchen,living,bedroom_3,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,entry,living
20580,d14 Mon 07:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,entry,living
20640,d14 Mon 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,bedroom_2,kitchen,outside,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,kitchen,entry,living
20700,d14 Mon 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,bedroom_2,bedroom_2,bedroom_3,living,entry,bedroom_2,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
20760,d14 Mon 10:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,bedroom_2,bedroom_2,bedroom_3,living,entry,bedroom_2,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
20820,d14 Mon 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,bedroom_2,bedroom_2,bedroom_3,living,entry,bedroom_2,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
20880,d14 Mon 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,bedroom_2,bedroom_2,bedroom_3,living,entry,bedroom_2,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
20940,d14 Mon 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,bedroom_2,bedroom_2,bedroom_3,living,entry,bedroom_2,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
21000,d14 Mon 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,bedroom_2,bedroom_2,bedroom_3,living,entry,bedroom_2,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
21060,d14 Mon 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,bedroom_2,bedroom_2,bedroom_3,living,entry,bedroom_2,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
21120,d14 Mon 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,living,entry,bedroom_2,kitchen,bedroom_1,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,entry,living
21180,d14 Mon 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,living,entry,bedroom_2,kitchen,bedroom_1,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,entry,living
21240,d14 Mon 18:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_1,living,bedroom_3,entry,living,entry,living,bedroom_3,bedroom_1,living,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,bedroom_3,living,living,entry,living
21300,d14 Mon 19:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,living,kitchen,living,entry,living,bedroom_2,bedroom_1,living,bedroom_2,kitchen,bedroom_2,bedroom_3,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,living,kitchen,living
21360,d14 Mon 20:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,living,kitchen,living,kitchen,living,bedroom_2,kitchen,living,bedroom_2,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,living,living,kitchen,living,living,entry,living
21420,d14 Mon 21:00,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,living,living,living,living,bedroom_2,living,bedroom_2,bedroom_2,living,bedroom_2,living,bedroom_2,bedroom_2,kitchen,living,living,bedroom_2,bedroom_2,kitchen,living,kitchen,entry,living
21480,d14 Mon 22:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,entry,living
21540,d14 Mon 23:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,entry,living
21600,d15 Tue 00:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,entry,living
21660,d15 Tue 01:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,entry,living
21720,d15 Tue 02:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,entry,living
21780,d15 Tue 03:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,entry,living
21840,d15 Tue 04:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,entry,living
21900,d15 Tue 05:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,entry,living
21960,d15 Tue 06:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,living,bedroom_3,living,bedroom_1,living,bedroom_2,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,living,living,kitchen,living,kitchen,entry,living
22020,d15 Tue 07:00,kitchen,kitchen,kitchen,bedroom_3,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,kitchen,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_2,bedroom_2,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,kitchen,kitchen,entry,living
22080,d15 Tue 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,entry,entry,bedroom_2,bedroom_1,living,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,kitchen,entry,living
22140,d15 Tue 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,entry,entry,bedroom_2,bedroom_1,bedroom_2,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
22200,d15 Tue 10:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,entry,entry,bedroom_2,bedroom_1,bedroom_2,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
22260,d15 Tue 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,entry,entry,bedroom_2,bedroom_1,bedroom_2,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
22320,d15 Tue 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,entry,entry,kitchen,bedroom_1,bedroom_2,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
22380,d15 Tue 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,entry,entry,kitchen,bedroom_1,bedroom_2,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
22440,d15 Tue 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,entry,entry,kitchen,bedroom_1,bedroom_2,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
22500,d15 Tue 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,entry,entry,kitchen,bedroom_1,bedroom_2,bedroom_2,entry,living,living,kitchen,kitchen,kitchen,bedroom_3,kitchen,kitchen,living,kitchen,entry,living
22560,d15 Tue 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,entry,kitchen,kitchen,living,entry,entry,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,entry,living
22620,d15 Tue 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,entry,living,kitchen,living,entry,kitchen,living,bedroom_1,bedroom_2,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,living,living
22680,d15 Tue 18:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_1,entry,living,kitchen,living,entry,kitchen,living,bedroom_1,bedroom_2,living,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,living,living
22740,d15 Tue 19:00,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,kitchen,living,entry,living,bedroom_2,bedroom_1,living,bedroom_2,kitchen,living,living,kitchen,bedroom_3,bedroom_3,living,living,living,living,living,bedroom_1,living
22800,d15 Tue 20:00,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_1,living,bedroom_2,living,living,kitchen,living,living,bedroom_1,living,bedroom_2,living,bedroom_2,living,kitchen,living,living,living,living,living,living,living,bedroom_1,living
22860,d15 Tue 21:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,living,bedroom_2,bedroom_3,living,bedroom_2,living,living,bedroom_2,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_2,bedroom_2,living,living,kitchen,bedroom_1,living
22920,d15 Tue 22:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,bedroom_3,living,kitchen,living,living,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,bedroom_1,living
22980,d15 Tue 23:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,bedroom_3,living,kitchen,living,living,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,bedroom_1,living
23040,d16 Wed 00:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,bedroom_3,living,kitchen,living,living,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,bedroom_1,living
23100,d16 Wed 01:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,bedroom_3,living,kitchen,living,living,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,bedroom_1,living
23160,d16 Wed 02:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,bedroom_3,living,kitchen,living,living,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,bedroom_1,living
23220,d16 Wed 03:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,bedroom_3,living,kitchen,living,living,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,bedroom_1,living
23280,d16 Wed 04:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,bedroom_3,living,kitchen,living,living,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,bedroom_1,living
23340,d16 Wed 05:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,bedroom_3,living,kitchen,living,living,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,bedroom_1,living
23400,d16 Wed 06:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,bedroom_3,living,kitchen,living,living,bedroom_1,living,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,bedroom_1,living
23460,d16 Wed 07:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,bedroom_1,living,bedroom_2,bedroom_3,living,kitchen,living,living,bedroom_1,kitchen,bedroom_2,entry,bedroom_2,bedroom_2,kitchen,living,bedroom_3,bedroom_3,bedroom_3,living,living,kitchen,bedroom_1,living
23520,d16 Wed 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_2,entry,kitchen,entry,entry,bedroom_2,bedroom_1,kitchen,bedroom_2,entry,kitchen,kitchen,bathroom,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_1,living
23580,d16 Wed 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,living,kitchen,entry,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,entry,kitchen,bedroom_1,living
23640,d16 Wed 10:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,living,kitchen,entry,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,entry,kitchen,bedroom_1,living
23700,d16 Wed 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,living,kitchen,entry,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,entry,kitchen,bedroom_1,living
23760,d16 Wed 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,living,kitchen,entry,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,entry,kitchen,bedroom_1,living
23820,d16 Wed 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,entry,bedroom_2,entry,living,kitchen,entry,bedroom_2,bedroom_1,entry,bedroom_2,entry,living,living,bathroom,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,entry,kitchen,bedroom_1,living
