agent,belief,policy,episode_id,household_id,day_index,question_id,object_id,object_class,t_query,answer_receptacle,truth_receptacle,correct,confidence,budget_before,budget_spent,budget_after,forced_answer,belief_accuracy
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0172,remote_1,remote,395288,couch_l1,couch_l1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0143,umbrella_1,umbrella,395539,entry_floor_e1,entry_floor_e1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0098,keys_marisol,keys,396021,entry_table_e1,counter_k1,False,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0111,plate_1,plate,396510,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0113,jacket_marisol,jacket,397407,chair_k1,chair_k1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0134,book_1,book,397979,couch_l1,couch_l1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0167,medication_bottle_1,medication_bottle,398293,nightstand_b1,nightstand_b1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0173,umbrella_1,umbrella,399002,entry_floor_e1,entry_floor_e1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0130,umbrella_1,umbrella,399129,entry_floor_e1,entry_floor_e1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0149,bowl_2,bowl,399521,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0165,mug_2,mug,400319,cupboard_k1,dish_rack_k1,False,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0179,book_1,book,400387,couch_l1,couch_l1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0145,blanket_1,blanket,400502,bed_b1,couch_l1,False,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0161,mug_1,mug,403402,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0169,keys_marisol,keys,403559,entry_table_e1,counter_k1,False,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0174,water_bottle_1,water_bottle,404001,counter_k1,counter_k1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0150,plate_1,plate,404247,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0164,charger_1,charger,404333,coffee_table_l1,counter_k1,False,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0133,phone_marisol,phone,406967,counter_k1,counter_k1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0092,wallet_marisol,wallet,407006,entry_table_e1,chair_k1,False,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0105,bowl_1,bowl,407158,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.6470588235294118
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0159,headphones_1,headphones,408108,counter_k1,bathroom_shelf_ba1,False,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0109,book_1,book,408156,couch_l1,couch_l1,True,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0095,plate_1,plate,408537,coffee_table_l1,sink_k1,False,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0178,phone_marisol,phone,409189,counter_k1,ON_PERSON,False,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0101,charger_1,charger,409309,coffee_table_l1,counter_k1,False,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0121,keys_marisol,keys,409343,entry_table_e1,counter_k1,False,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0096,umbrella_1,umbrella,409350,entry_floor_e1,entry_floor_e1,True,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0140,remote_1,remote,410122,couch_l1,couch_l1,True,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0117,medication_bottle_1,medication_bottle,410744,nightstand_b1,nightstand_b1,True,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0090,blanket_1,blanket,412383,bed_b1,couch_l1,False,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0175,bowl_2,bowl,413087,coffee_table_l1,sink_k1,False,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0126,mug_1,mug,414107,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0123,water_bottle_1,water_bottle,414386,counter_k1,counter_k1,True,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0108,mug_2,mug,414513,cupboard_k1,sink_k1,False,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0118,bowl_2,bowl,415553,coffee_table_l1,sink_k1,False,1.0,16,0,16,False,0.47058823529411764
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0138,blanket_1,blanket,419353,bed_b1,couch_l1,False,1.0,16,0,16,False,0.5294117647058824
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0147,phone_marisol,phone,420459,counter_k1,ON_PERSON,False,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0170,phone_marisol,phone,421086,counter_k1,ON_PERSON,False,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0177,charger_1,charger,421490,counter_k1,counter_k1,True,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0137,bowl_2,bowl,422379,coffee_table_l1,sink_k1,False,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0151,water_bottle_1,water_bottle,422579,counter_k1,counter_k1,True,1.0,16,0,16,False,0.5294117647058824
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0106,phone_marisol,phone,423193,counter_k1,ON_PERSON,False,1.0,16,0,16,False,0.5294117647058824
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0136,water_bottle_1,water_bottle,423951,counter_k1,counter_k1,True,1.0,16,0,16,False,0.5294117647058824
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0154,mug_1,mug,424134,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.5294117647058824
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0125,bowl_1,bowl,424161,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5294117647058824
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,4,q0142,keys_marisol,keys,424583,entry_table_e1,counter_k1,False,1.0,16,0,16,False,0.5294117647058824
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0256,water_bottle_1,water_bottle,461043,counter_k1,couch_l1,False,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0251,book_1,book,461137,couch_l1,couch_l1,True,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0205,mug_2,mug,461362,cupboard_k1,sink_k1,False,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0245,phone_marisol,phone,461919,counter_k1,ON_PERSON,False,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0260,medication_bottle_1,medication_bottle,462047,nightstand_b1,nightstand_b1,True,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0190,charger_1,charger,462670,counter_k1,counter_k1,True,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0240,blanket_1,blanket,464691,bed_b1,bed_b1,True,1.0,16,0,16,False,0.7647058823529411
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0236,charger_1,charger,465784,counter_k1,counter_k1,True,1.0,16,0,16,False,0.7647058823529411
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0262,plate_1,plate,466170,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.7647058823529411
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0221,bowl_1,bowl,467198,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0195,jacket_marisol,jacket,467619,chair_k1,chair_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0188,water_bottle_1,water_bottle,468434,counter_k1,couch_l1,False,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0238,book_1,book,468899,couch_l1,couch_l1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0213,charger_1,charger,469329,counter_k1,counter_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0227,water_bottle_1,water_bottle,469443,counter_k1,couch_l1,False,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0209,remote_1,remote,470103,couch_l1,couch_l1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0259,bowl_2,bowl,470703,sink_k1,sink_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0268,plate_1,plate,471578,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0200,jacket_marisol,jacket,474215,chair_k1,chair_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0218,blanket_1,blanket,474353,bed_b1,bed_b1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0184,phone_marisol,phone,474755,counter_k1,counter_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0269,water_bottle_1,water_bottle,475116,counter_k1,couch_l1,False,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0208,umbrella_1,umbrella,475419,entry_floor_e1,entry_table_e1,False,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0229,remote_1,remote,476057,couch_l1,couch_l1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0191,umbrella_1,umbrella,476379,entry_floor_e1,entry_table_e1,False,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0264,phone_marisol,phone,476766,counter_k1,counter_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0207,phone_marisol,phone,476890,counter_k1,counter_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0217,keys_marisol,keys,477238,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0234,bowl_2,bowl,477299,sink_k1,sink_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0198,wallet_marisol,wallet,478479,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0189,blanket_1,blanket,478677,bed_b1,bed_b1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0224,mug_2,mug,479982,sink_k1,sink_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0203,bowl_1,bowl,480270,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0206,blanket_1,blanket,480370,bed_b1,bed_b1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0201,headphones_1,headphones,480495,bathroom_shelf_ba1,couch_l1,False,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0247,mug_2,mug,480584,sink_k1,sink_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0246,umbrella_1,umbrella,481262,entry_floor_e1,entry_table_e1,False,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0230,plate_1,plate,481756,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0267,mug_1,mug,481999,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0226,wallet_marisol,wallet,483544,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0263,bowl_1,bowl,483682,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0214,bowl_2,bowl,485433,sink_k1,sink_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0223,phone_marisol,phone,486872,counter_k1,counter_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0216,book_1,book,489063,couch_l1,couch_l1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0250,charger_1,charger,489198,counter_k1,counter_k1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0199,mug_1,mug,489542,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0183,plate_1,plate,489869,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0261,remote_1,remote,490320,couch_l1,couch_l1,True,1.0,16,0,16,False,0.8235294117647058
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0265,blanket_1,blanket,490432,bed_b1,bed_b1,True,1.0,16,0,16,False,0.8823529411764706
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0255,wallet_marisol,wallet,490671,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.8823529411764706
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0239,water_bottle_1,water_bottle,490876,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.8823529411764706
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0241,mug_1,mug,490940,coffee_table_l1,coffee_table_l1,True,1.0,16,0,16,False,0.8823529411764706
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0197,medication_bottle_1,medication_bottle,491976,nightstand_b1,nightstand_b1,True,1.0,16,0,16,False,0.8823529411764706
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0253,jacket_marisol,jacket,492684,chair_k1,chair_k1,True,1.0,16,0,16,False,0.8823529411764706
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0249,keys_marisol,keys,493051,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.7647058823529411
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0211,bowl_2,bowl,493934,sink_k1,couch_l1,False,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0187,headphones_1,headphones,494322,bathroom_shelf_ba1,couch_l1,False,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0233,jacket_marisol,jacket,494411,chair_k1,chair_k1,True,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0180,remote_1,remote,495539,couch_l1,couch_l1,True,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0210,plate_1,plate,495997,coffee_table_l1,sink_k1,False,1.0,16,0,16,False,0.5882352941176471
LastObservation+NeverSense,LastObservation,NeverSense,hh_001_hh_001_seed0_28d,hh_001,5,q0182,wallet_marisol,wallet,496950,entry_table_e1,entry_table_e1,True,1.0,16,0,16,False,0.5882352941176471
