t,stamp,mug_1,mug_2,bowl_1,bowl_2,plate_1,plate_2,laptop_1,laptop_2,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,water_bottle_2,backpack_1,backpack_2,jacket_1,jacket_2,charger_1,charger_2,notebook_1,pen_1,medication_bottle_1,toy_1,toy_2,blanket_1,blanket_2,dog_leash_1,towel_1,towel_2,wallet_1,wallet_2,umbrella_1,remote_1,headphones_1,lunchbox_1,lunchbox_2,gaming_controller_1
17100,d11 Fri 21:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,outside,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17160,d11 Fri 22:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17220,d11 Fri 23:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17280,d12 Sat 00:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17340,d12 Sat 01:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17400,d12 Sat 02:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17460,d12 Sat 03:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17520,d12 Sat 04:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17580,d12 Sat 05:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17640,d12 Sat 06:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17700,d12 Sat 07:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17760,d12 Sat 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17820,d12 Sat 09:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17880,d12 Sat 10:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
17940,d12 Sat 11:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18000,d12 Sat 12:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18060,d12 Sat 13:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18120,d12 Sat 14:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18180,d12 Sat 15:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18240,d12 Sat 16:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18300,d12 Sat 17:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,outside,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,outside,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18360,d12 Sat 18:00,kitchen,bedroom_2,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18420,d12 Sat 19:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,outside,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18480,d12 Sat 20:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,outside,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18540,d12 Sat 21:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,outside,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18600,d12 Sat 22:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18660,d12 Sat 23:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18720,d13 Sun 00:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18780,d13 Sun 01:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18840,d13 Sun 02:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18900,d13 Sun 03:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
18960,d13 Sun 04:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19020,d13 Sun 05:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19080,d13 Sun 06:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19140,d13 Sun 07:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19200,d13 Sun 08:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19260,d13 Sun 09:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19320,d13 Sun 10:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19380,d13 Sun 11:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19440,d13 Sun 12:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19500,d13 Sun 13:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19560,d13 Sun 14:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19620,d13 Sun 15:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19680,d13 Sun 16:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19740,d13 Sun 17:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19800,d13 Sun 18:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19860,d13 Sun 19:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19920,d13 Sun 20:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
19980,d13 Sun 21:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20040,d13 Sun 22:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20100,d13 Sun 23:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20160,d14 Mon 00:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20220,d14 Mon 01:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20280,d14 Mon 02:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20340,d14 Mon 03:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20400,d14 Mon 04:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20460,d14 Mon 05:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20520,d14 Mon 06:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20580,d14 Mon 07:00,kitchen,bedroom_2,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,bedroom_2,kitchen,kitchen,kitchen,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20640,d14 Mon 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
20700,d14 Mon 09:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
20760,d14 Mon 10:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
20820,d14 Mon 11:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
20880,d14 Mon 12:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
20940,d14 Mon 13:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
21000,d14 Mon 14:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
21060,d14 Mon 15:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,outside,kitchen,outside,entry,kitchen,outside,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,outside,kitchen,living
21120,d14 Mon 16:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21180,d14 Mon 17:00,kitchen,bedroom_2,living,kitchen,kitchen,living,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,outside,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,outside,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
21240,d14 Mon 18:00,kitchen,bedroom_2,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_2,entry,living,bedroom_3,living,kitchen,entry,entry,kitchen,entry,living,kitchen,kitchen,kitchen,bathroom,kitchen,living,living,bedroom_3,entry,bathroom,bathroom,entry,kitchen,entry,living,kitchen,kitchen,kitchen,living
