t,stamp,glasses_elena,book_elena,mug_elena,blanket_elena,medication_bottle_elena_1,notebook_elena,watering_can_elena,phone_elena,keys_elena,wallet_elena,laptop_marco,phone_marco,keys_marco,wallet_marco,backpack_marco,lunchbox_marco,water_bottle_marco,jacket_marco,phone_priya,keys_priya,wallet_priya,backpack_priya,lunchbox_priya,water_bottle_priya,jacket_priya,makeup_kit_priya,hairbrush_priya,notebook_priya,laptop_sofia,phone_sofia,keys_sofia,backpack_sofia,water_bottle_sofia,headphones_sofia,notebook_sofia,pen_sofia,jacket_sofia,gaming_controller_sofia,phone_leo,keys_leo,backpack_leo,lunchbox_leo,water_bottle_leo,tablet_leo,toy_leo_1,blanket_leo,notebook_leo,pen_leo,jacket_leo,remote_shared_1,gaming_controller_shared_1,charger_shared_1,bowl_shared_1,plate_shared_1,pot_shared_1,pan_shared_1,vacuum_cleaner_shared_1,laundry_basket_shared_1,umbrella_shared_1,suitcase_shared_1
2820,d01 Tue 23:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,bedroom_2,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_2,bedroom_4,kitchen,kitchen,kitchen,bedroom_2,living,bedroom_4,bedroom_4,kitchen,entry,kitchen,living,living,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
2880,d02 Wed 00:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,bedroom_2,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_2,bedroom_4,kitchen,kitchen,kitchen,bedroom_2,living,bedroom_4,bedroom_4,kitchen,entry,kitchen,living,living,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
2940,d02 Wed 01:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,bedroom_2,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_2,bedroom_4,kitchen,kitchen,kitchen,bedroom_2,living,bedroom_4,bedroom_4,kitchen,entry,kitchen,living,living,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
3000,d02 Wed 02:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,bedroom_2,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_2,bedroom_4,kitchen,kitchen,kitchen,bedroom_2,living,bedroom_4,bedroom_4,kitchen,entry,kitchen,living,living,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
3060,d02 Wed 03:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,bedroom_2,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_2,bedroom_4,kitchen,kitchen,kitchen,bedroom_2,living,bedroom_4,bedroom_4,kitchen,entry,kitchen,living,living,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
3120,d02 Wed 04:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,bedroom_2,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_2,bedroom_4,kitchen,kitchen,kitchen,bedroom_2,living,bedroom_4,bedroom_4,kitchen,entry,kitchen,living,living,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
3180,d02 Wed 05:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,bedroom_2,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,bathroom,bedroom_4,kitchen,kitchen,kitchen,bathroom,living,bedroom_4,bedroom_4,kitchen,entry,kitchen,living,living,living,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
3240,d02 Wed 06:00,living,living,kitchen,living,bathroom,kitchen,entry,living,kitchen,bedroom_1,bedroom_2,kitchen,kitchen,entry,entry,kitchen,kitchen,entry,bedroom_2,kitchen,bedroom_2,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_4,kitchen,kitchen,kitchen,kitchen,living,bedroom_4,bedroom_4,kitchen,entry,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
3300,d02 Wed 07:00,living,living,kitchen,living,kitchen,kitchen,entry,living,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,kitchen,bedroom_2,entry,kitchen,kitchen,entry,bedroom_4,bedroom_2,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,bedroom_4,kitchen,kitchen,kitchen,outside,living,bedroom_4,bedroom_4,kitchen,entry,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_2,entry,bedroom_2
3360,d02 Wed 08:00,living,living,kitchen,living,kitchen,kitchen,entry,living,kitchen,bedroom_1,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,entry,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,outside,living,kitchen,entry,kitchen,kitchen,kitchen,outside,living,living,entry,kitchen,entry,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
3420,d02 Wed 09:00,living,living,kitchen,living,kitchen,kitchen,entry,living,kitchen,bedroom_1,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,outside,living,outside,outside,outside,outside,outside,outside,living,living,outside,kitchen,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
3480,d02 Wed 10:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,outside,kitchen,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
3540,d02 Wed 11:00,living,living,living,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,outside,kitchen,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
3600,d02 Wed 12:00,living,living,living,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,kitchen,outside,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,outside,kitchen,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
3660,d02 Wed 13:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,kitchen,kitchen,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,outside,outside,outside,outside,outside,living,bedroom_4,outside,kitchen,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
3720,d02 Wed 14:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,kitchen,kitchen,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,kitchen,kitchen,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,outside,outside,outside,outside,outside,living,living,outside,kitchen,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
3780,d02 Wed 15:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,entry,bedroom_2,outside,outside,outside,outside,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,kitchen,outside,outside,outside,outside,kitchen,kitchen,outside,outside,living,outside,outside,outside,outside,outside,outside,living,living,outside,kitchen,outside,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,entry
3840,d02 Wed 16:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,entry,bedroom_2,outside,outside,outside,outside,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,outside,living,living,bedroom_3,bedroom_3,entry,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
3900,d02 Wed 17:00,living,living,kitchen,living,kitchen,kitchen,kitchen,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,kitchen,bedroom_4,entry,kitchen,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
3960,d02 Wed 18:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,kitchen,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,living,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4020,d02 Wed 19:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bathroom,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4080,d02 Wed 20:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4140,d02 Wed 21:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4200,d02 Wed 22:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4260,d02 Wed 23:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4320,d03 Thu 00:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4380,d03 Thu 01:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4440,d03 Thu 02:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4500,d03 Thu 03:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4560,d03 Thu 04:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4620,d03 Thu 05:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,kitchen,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bathroom,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4680,d03 Thu 06:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,bedroom_2,living,entry,bedroom_2,entry,entry,kitchen,entry,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_3,bedroom_2,kitchen,bedroom_3,bedroom_3,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,bedroom_3,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,bedroom_4,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4740,d03 Thu 07:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,entry,entry,entry,kitchen,kitchen,entry,bedroom_2,bedroom_2,kitchen,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,bedroom_3,bedroom_3,kitchen,entry,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,kitchen,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4800,d03 Thu 08:00,outside,outside,kitchen,living,kitchen,outside,entry,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,kitchen,kitchen,outside,outside,outside,outside,outside,bedroom_3,bedroom_3,outside,outside,living,kitchen,entry,entry,kitchen,kitchen,living,living,living,entry,kitchen,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4860,d03 Thu 09:00,outside,outside,kitchen,living,kitchen,outside,entry,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,kitchen,kitchen,outside,outside,outside,outside,outside,bedroom_3,bedroom_3,outside,outside,living,outside,outside,outside,outside,outside,outside,living,living,outside,kitchen,outside,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4920,d03 Thu 10:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,kitchen,kitchen,outside,outside,outside,outside,outside,bedroom_3,bedroom_3,outside,outside,living,outside,outside,outside,outside,outside,outside,living,living,outside,kitchen,outside,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
4980,d03 Thu 11:00,living,living,kitchen,living,kitchen,kitchen,entry,living,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,bathroom,kitchen,kitchen,outside,outside,outside,outside,outside,bedroom_3,bedroom_3,outside,outside,living,outside,outside,outside,outside,outside,outside,living,living,outside,kitchen,outside,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
5040,d03 Thu 12:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,outside,outside,outside,outside,outside,bedroom_3,bedroom_3,outside,outside,living,outside,outside,outside,outside,outside,outside,living,living,outside,kitchen,outside,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
5100,d03 Thu 13:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,outside,outside,outside,outside,outside,bedroom_3,bedroom_3,outside,outside,living,outside,kitchen,outside,outside,outside,outside,living,living,outside,kitchen,outside,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
5160,d03 Thu 14:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,outside,outside,outside,outside,outside,bedroom_3,bedroom_3,outside,outside,living,outside,kitchen,outside,outside,outside,outside,living,living,outside,kitchen,outside,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
5220,d03 Thu 15:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,kitchen,outside,outside,outside,outside,outside,bedroom_3,bedroom_3,outside,outside,living,outside,kitchen,outside,outside,outside,outside,living,living,outside,kitchen,outside,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
5280,d03 Thu 16:00,living,living,kitchen,living,kitchen,kitchen,entry,kitchen,entry,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,bedroom_2,entry,entry,entry,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,bedroom_3,bedroom_3,bedroom_3,kitchen,living,kitchen,kitchen,entry,kitchen,kitchen,outside,living,bedroom_4,bedroom_3,bedroom_3,entry,living,living,living,kitchen,kitchen,kitchen,kitchen,entry,bedroom_1,entry,bedroom_2
