t,stamp,glasses_elena,book_elena,mug_elena,blanket_elena,medication_bottle_elena_1,notebook_elena,watering_can_elena,phone_elena,keys_elena,wallet_elena,laptop_marco,phone_marco,keys_marco,wallet_marco,backpack_marco,lunchbox_marco,water_bottle_marco,jacket_marco,phone_priya,keys_priya,wallet_priya,backpack_priya,lunchbox_priya,water_bottle_priya,jacket_priya,makeup_kit_priya,hairbrush_priya,notebook_priya,laptop_sofia,phone_sofia,keys_sofia,backpack_sofia,water_bottle_sofia,headphones_sofia,notebook_sofia,pen_sofia,jacket_sofia,gaming_controller_sofia,phone_leo,keys_leo,backpack_leo,lunchbox_leo,water_bottle_leo,tablet_leo,toy_leo_1,blanket_leo,notebook_leo,pen_leo,jacket_leo,remote_shared_1,gaming_controller_shared_1,charger_shared_1,bowl_shared_1,plate_shared_1,pot_shared_1,pan_shared_1,vacuum_cleaner_shared_1,laundry_basket_shared_1,umbrella_shared_1,suitcase_shared_1
1620,d01 Tue 03:00,reading_table_l1,reading_table_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_3,counter_k1,entry_hook_e1,desk_b2,desk_b2,kitchen_table_k1,desk_b3,nightstand_b3,entry_table_e1,cupboard_k1,sink_k1,desk_b3,desk_b3,person:resident_4,entry_hook_e1,counter_k1,counter_k1,person:resident_5,kitchen_table_k1,counter_k1,sink_k1,kitchen_table_k1,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,chair_k1,dish_rack_k1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
1680,d01 Tue 04:00,reading_table_l1,reading_table_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_3,counter_k1,entry_hook_e1,desk_b2,desk_b2,kitchen_table_k1,desk_b3,nightstand_b3,entry_table_e1,cupboard_k1,sink_k1,desk_b3,desk_b3,person:resident_4,entry_hook_e1,counter_k1,counter_k1,person:resident_5,kitchen_table_k1,counter_k1,sink_k1,kitchen_table_k1,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,chair_k1,dish_rack_k1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
1740,d01 Tue 05:00,reading_table_l1,reading_table_l1,counter_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,coffee_table_l1,entry_table_e1,desk_b2,entry_floor_e1,counter_k1,sink_k1,entry_hook_e1,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_3,counter_k1,entry_hook_e1,bathroom_shelf_ba1,desk_b2,kitchen_table_k1,desk_b3,person:resident_4,entry_table_e1,cupboard_k1,sink_k1,desk_b3,desk_b3,person:resident_4,entry_hook_e1,counter_k1,counter_k1,person:resident_5,kitchen_table_k1,counter_k1,sink_k1,kitchen_table_k1,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,chair_k1,dish_rack_k1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
1800,d01 Tue 06:00,reading_table_l1,reading_table_l1,counter_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,counter_k1,entry_table_e1,desk_b2,entry_floor_e1,person:resident_3,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,kitchen_table_k1,desk_b3,person:resident_4,entry_table_e1,cupboard_k1,sink_k1,desk_b3,desk_b3,person:resident_4,entry_hook_e1,counter_k1,counter_k1,cupboard_k1,kitchen_table_k1,counter_k1,sink_k1,kitchen_table_k1,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,chair_k1,dish_rack_k1,coffee_table_l1,sink_k1,kitchen_table_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
1860,d01 Tue 07:00,reading_table_l1,reading_table_l1,sink_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,counter_k1,counter_k1,desk_b2,entry_floor_e1,person:resident_3,counter_k1,entry_hook_e1,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,desk_b3,person:resident_4,entry_table_e1,cupboard_k1,sink_k1,desk_b3,dish_rack_k1,person:resident_4,entry_hook_e1,counter_k1,counter_k1,cupboard_k1,kitchen_table_k1,counter_k1,sink_k1,kitchen_table_k1,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,chair_k1,dish_rack_k1,coffee_table_l1,sink_k1,kitchen_table_k1,cupboard_k1,counter_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
1920,d01 Tue 08:00,reading_table_l1,reading_table_l1,cupboard_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bathroom_shelf_ba1,bathroom_shelf_ba1,kitchen_table_k1,desk_b3,person:resident_4,entry_table_e1,cupboard_k1,sink_k1,desk_b3,dish_rack_k1,desk_b3,entry_hook_e1,counter_k1,counter_k1,cupboard_k1,kitchen_table_k1,counter_k1,sink_k1,kitchen_table_k1,toy_chest_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,chair_k1,dish_rack_k1,coffee_table_l1,sink_k1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
1980,d01 Tue 09:00,reading_table_l1,reading_table_l1,cupboard_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,bedroom_floor_b1,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,dish_rack_k1,desk_b3,person:resident_4,counter_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,bed_b4,kitchen_table_k1,kitchen_table_k1,person:resident_5,chair_k1,dish_rack_k1,coffee_table_l1,sink_k1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2040,d01 Tue 10:00,reading_table_l1,reading_table_l1,sink_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,dish_rack_k1,desk_b3,person:resident_4,counter_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,bed_b4,kitchen_table_k1,kitchen_table_k1,person:resident_5,chair_k1,dish_rack_k1,reading_table_l1,sink_k1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2100,d01 Tue 11:00,reading_table_l1,reading_table_l1,sink_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,bathroom_shelf_ba1,kitchen_table_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,dish_rack_k1,desk_b3,person:resident_4,counter_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,bed_b4,kitchen_table_k1,kitchen_table_k1,person:resident_5,chair_k1,dish_rack_k1,coffee_table_l1,sink_k1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2160,d01 Tue 12:00,reading_table_l1,reading_table_l1,sink_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,bathroom_shelf_ba1,kitchen_table_k1,chair_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,dish_rack_k1,desk_b3,person:resident_4,counter_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,bed_b4,kitchen_table_k1,kitchen_table_k1,person:resident_5,chair_k1,dish_rack_k1,coffee_table_l1,sink_k1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2220,d01 Tue 13:00,reading_table_l1,reading_table_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,bathroom_shelf_ba1,counter_k1,chair_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,dish_rack_k1,desk_b3,person:resident_4,counter_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,armchair_l1,kitchen_table_k1,kitchen_table_k1,person:resident_5,chair_k1,dish_rack_k1,coffee_table_l1,sink_k1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2280,d01 Tue 14:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_2,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,person:resident_3,desk_b2,bathroom_shelf_ba1,counter_k1,chair_k1,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,dish_rack_k1,desk_b3,person:resident_4,counter_k1,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,person:resident_5,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,person:resident_5,chair_k1,dish_rack_k1,coffee_table_l1,sink_k1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2340,d01 Tue 15:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_2,nightstand_b2,entry_table_e1,entry_floor_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,person:resident_4,person:resident_4,person:resident_4,person:resident_4,desk_b3,dish_rack_k1,desk_b3,person:resident_4,counter_k1,person:resident_2,person:resident_5,kitchen_table_k1,sink_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,chair_k1,dish_rack_k1,coffee_table_l1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,entry_floor_e1
2400,d01 Tue 16:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,person:resident_2,sink_k1,person:resident_2,nightstand_b2,entry_table_e1,entry_floor_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,sink_k1,desk_b3,kitchen_table_k1,desk_b3,chair_k2,couch_l1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,chair_k1,couch_l1,coffee_table_l1,sink_k1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,entry_floor_e1
2460,d01 Tue 17:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,desk_b3,desk_b3,desk_b3,chair_k2,couch_l1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,couch_l1,kitchen_table_k1,kitchen_table_k1,entry_floor_e1,chair_k1,couch_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2520,d01 Tue 18:00,armchair_l1,armchair_l1,sink_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,reading_table_l1,entry_table_e1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,desk_b3,kitchen_table_k1,person:resident_4,chair_k2,couch_l1,person:resident_2,person:resident_5,entry_floor_e1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,couch_l1,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,sink_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2580,d01 Tue 19:00,armchair_l1,armchair_l1,dish_rack_k1,couch_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,armchair_l1,chair_k1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,chair_k1,kitchen_table_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_2,person:resident_5,sink_k1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2640,d01 Tue 20:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,armchair_l1,chair_k1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,chair_k1,kitchen_table_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_2,person:resident_5,sink_k1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2700,d01 Tue 21:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,armchair_l1,chair_k1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,chair_k1,kitchen_table_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_2,person:resident_5,sink_k1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2760,d01 Tue 22:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,armchair_l1,chair_k1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,chair_k1,kitchen_table_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_2,person:resident_5,sink_k1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2820,d01 Tue 23:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,armchair_l1,chair_k1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,chair_k1,kitchen_table_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_2,person:resident_5,sink_k1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2880,d02 Wed 00:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,armchair_l1,chair_k1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,chair_k1,kitchen_table_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_2,person:resident_5,sink_k1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
2940,d02 Wed 01:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,armchair_l1,chair_k1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,chair_k1,kitchen_table_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_2,person:resident_5,sink_k1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
3000,d02 Wed 02:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,armchair_l1,chair_k1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,chair_k1,kitchen_table_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_2,person:resident_5,sink_k1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
3060,d02 Wed 03:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,armchair_l1,chair_k1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,chair_k1,kitchen_table_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_2,person:resident_5,sink_k1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
3120,d02 Wed 04:00,armchair_l1,armchair_l1,dish_rack_k1,armchair_l1,medicine_cabinet_ba1,counter_k1,entry_floor_e1,armchair_l1,chair_k1,desk_b1,desk_b2,counter_k1,counter_k1,entry_table_e1,entry_floor_e1,sink_k1,sink_k1,entry_hook_e1,nightstand_b2,counter_k1,desk_b2,entry_floor_e1,sink_k1,counter_k1,entry_hook_e1,desk_b2,bathroom_shelf_ba1,counter_k1,desk_b3,kitchen_table_k1,desk_b3,desk_b3,chair_k2,chair_k1,kitchen_table_k1,dish_rack_k1,chair_k2,couch_l1,person:resident_2,person:resident_5,sink_k1,counter_k1,kitchen_table_k1,person:resident_2,toy_chest_l1,bed_b4,person:resident_5,kitchen_table_k1,entry_floor_e1,chair_k1,tv_stand_l1,coffee_table_l1,coffee_table_l1,kitchen_table_k1,cupboard_k1,sink_k1,entry_floor_e1,bedroom_floor_b2,entry_hook_e1,bedroom_floor_b2
