t,stamp,mug_1,mug_2,mug_3,mug_4,laptop_1,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,remote_1,charger_1,backpack_1,jacket_1,headphones_1,glasses_1,notebook_1,pen_1,toy_1,blanket_1,towel_1,lunchbox_1,wallet_1,wallet_2
26760,d18 Fri 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,outside,outside,outside,outside,bedroom_3,bedroom_1,outside,living,living,outside,outside,outside,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,outside,outside,outside
26820,d18 Fri 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,entry,kitchen,bedroom_3,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,outside
26880,d18 Fri 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,entry,kitchen,bedroom_3,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,outside
26940,d18 Fri 17:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,kitchen,entry,kitchen,bedroom_3,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,kitchen
27000,d18 Fri 18:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,living
27060,d18 Fri 19:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,kitchen,kitchen,entry,living
27120,d18 Fri 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,living
27180,d18 Fri 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,living,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,living
27240,d18 Fri 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
27300,d18 Fri 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
27360,d19 Sat 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
27420,d19 Sat 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
27480,d19 Sat 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
27540,d19 Sat 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
27600,d19 Sat 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
27660,d19 Sat 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,kitchen,kitchen,entry,bedroom_2
27720,d19 Sat 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,bedroom_2
27780,d19 Sat 07:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,bedroom_2
27840,d19 Sat 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,bedroom_2
27900,d19 Sat 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,bedroom_2
27960,d19 Sat 10:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,bedroom_2
28020,d19 Sat 11:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,bedroom_2
28080,d19 Sat 12:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,bedroom_2
28140,d19 Sat 13:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,bedroom_2
28200,d19 Sat 14:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,bedroom_2
28260,d19 Sat 15:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,kitchen,kitchen,entry,bedroom_2
28320,d19 Sat 16:00,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,kitchen,kitchen,entry,bedroom_2
28380,d19 Sat 17:00,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,kitchen,kitchen,entry,kitchen
28440,d19 Sat 18:00,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,kitchen,kitchen,entry,living
28500,d19 Sat 19:00,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,living,kitchen,kitchen,entry,living
28560,d19 Sat 20:00,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,living,kitchen,kitchen,entry,living
28620,d19 Sat 21:00,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,living,kitchen,kitchen,entry,living
28680,d19 Sat 22:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
28740,d19 Sat 23:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
28800,d20 Sun 00:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
28860,d20 Sun 01:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
28920,d20 Sun 02:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
28980,d20 Sun 03:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
29040,d20 Sun 04:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
29100,d20 Sun 05:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
29160,d20 Sun 06:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,living,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
29220,d20 Sun 07:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,bedroom_1,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,kitchen,entry,bedroom_2
29280,d20 Sun 08:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,bedroom_1,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,kitchen,entry,bedroom_2
29340,d20 Sun 09:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,bedroom_1,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,kitchen,entry,bedroom_2
29400,d20 Sun 10:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,bedroom_1,bedroom_3,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,kitchen,entry,bedroom_2
29460,d20 Sun 11:00,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,entry,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,kitchen,entry,bedroom_2
29520,d20 Sun 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,kitchen,entry,bedroom_2
29580,d20 Sun 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,kitchen,entry,bedroom_2
29640,d20 Sun 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,bedroom_3,bathroom,kitchen,entry,bedroom_2
29700,d20 Sun 15:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,entry,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,bathroom,kitchen,entry,bedroom_2
29760,d20 Sun 16:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,entry,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,bathroom,kitchen,entry,bedroom_2
29820,d20 Sun 17:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,entry,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,living,bathroom,kitchen,entry,kitchen
29880,d20 Sun 18:00,kitchen,kitchen,kitchen,living,kitchen,kitchen,living,entry,kitchen,living,bedroom_1,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,living,bathroom,kitchen,entry,kitchen
29940,d20 Sun 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,kitchen
30000,d20 Sun 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,living
30060,d20 Sun 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
30120,d20 Sun 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
30180,d20 Sun 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,entry,kitchen,living,living,kitchen,living,living,entry,kitchen,kitchen,living,kitchen,kitchen,living,bedroom_3,bathroom,kitchen,entry,bedroom_2
