t,stamp,phone_nadia,keys_nadia,wallet_nadia,laptop_nadia,water_bottle_nadia,lunchbox_nadia,book_nadia,notebook_nadia,mug_nadia,glasses_nadia,phone_evan,keys_evan,wallet_evan,backpack_evan,laptop_evan,notebook_evan,pen_evan,jacket_evan,mug_evan,phone_leila,keys_leila,wallet_leila,backpack_leila,laptop_leila,headphones_leila,charger_leila,water_bottle_leila,makeup_kit_leila,hairbrush_leila,yoga_mat_leila,phone_mateo,keys_mateo,backpack_mateo,water_bottle_mateo,lunchbox_mateo,notebook_mateo,pen_mateo,toy_mateo,blanket_mateo,tablet_1,remote_1,charger_1,plate_1,plate_2,plate_3,plate_4,bowl_1,bowl_2,pot_1,pan_1,laundry_basket_1,towel_1,vacuum_cleaner_1
2940,d02 Wed 01:00,entry,entry,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,living
3000,d02 Wed 02:00,entry,entry,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,living
3060,d02 Wed 03:00,entry,entry,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,living
3120,d02 Wed 04:00,entry,entry,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,living
3180,d02 Wed 05:00,entry,entry,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,living
3240,d02 Wed 06:00,entry,entry,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,living,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,living
3300,d02 Wed 07:00,bedroom_1,entry,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3360,d02 Wed 08:00,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,kitchen,bedroom_3,entry,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3420,d02 Wed 09:00,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3480,d02 Wed 10:00,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3540,d02 Wed 11:00,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3600,d02 Wed 12:00,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3660,d02 Wed 13:00,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3720,d02 Wed 14:00,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3780,d02 Wed 15:00,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,bedroom_2,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3840,d02 Wed 16:00,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_1,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3900,d02 Wed 17:00,outside,outside,outside,outside,outside,outside,kitchen,outside,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,living,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,living
3960,d02 Wed 18:00,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,bedroom_3,living,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4020,d02 Wed 19:00,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4080,d02 Wed 20:00,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,kitchen,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4140,d02 Wed 21:00,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,bedroom_1,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,living,bedroom_1,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4200,d02 Wed 22:00,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4260,d02 Wed 23:00,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4320,d03 Thu 00:00,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4380,d03 Thu 01:00,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4440,d03 Thu 02:00,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4500,d03 Thu 03:00,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4560,d03 Thu 04:00,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4620,d03 Thu 05:00,entry,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4680,d03 Thu 06:00,bedroom_1,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,kitchen,bathroom,bedroom_2,kitchen,entry,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4740,d03 Thu 07:00,bathroom,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,entry,bedroom_1,kitchen,kitchen,kitchen,kitchen,entry,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,bedroom_2,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bedroom_1,kitchen
4800,d03 Thu 08:00,kitchen,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,kitchen,entry,entry,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4860,d03 Thu 09:00,outside,kitchen,entry,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4920,d03 Thu 10:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
4980,d03 Thu 11:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
5040,d03 Thu 12:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
5100,d03 Thu 13:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
5160,d03 Thu 14:00,outside,outside,outside,outside,outside,outside,bedroom_1,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
5220,d03 Thu 15:00,outside,outside,kitchen,outside,outside,outside,bedroom_1,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,outside,outside,outside,outside,outside,bedroom_2,kitchen,outside,bedroom_2,bedroom_2,outside,outside,outside,outside,outside,outside,outside,kitchen,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_1,bathroom,kitchen
5280,d03 Thu 16:00,outside,outside,kitchen,outside,outside,outside,bedroom_1,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_2,living,living,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
5340,d03 Thu 17:00,outside,outside,kitchen,outside,outside,outside,bedroom_1,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,bedroom_2,living,bedroom_3,living,living,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
5400,d03 Thu 18:00,outside,outside,kitchen,outside,outside,outside,bedroom_1,outside,kitchen,living,outside,outside,outside,outside,outside,outside,outside,outside,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_3,entry,kitchen,kitchen,bedroom_3,entry,living,bedroom_3,living,living,bedroom_2,kitchen,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
5460,d03 Thu 19:00,entry,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,living,kitchen,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,bedroom_2,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
5520,d03 Thu 20:00,living,entry,entry,bedroom_1,kitchen,kitchen,bedroom_3,kitchen,kitchen,bedroom_3,living,kitchen,kitchen,entry,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,bedroom_3,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
5580,d03 Thu 21:00,living,entry,entry,bedroom_1,kitchen,kitchen,bedroom_2,kitchen,kitchen,bedroom_2,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,bedroom_2,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
5640,d03 Thu 22:00,living,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bathroom,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
5700,d03 Thu 23:00,living,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
5760,d04 Fri 00:00,living,entry,entry,bedroom_1,kitchen,kitchen,bedroom_1,kitchen,kitchen,bedroom_1,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,bedroom_2,bedroom_2,kitchen,bedroom_2,bedroom_2,bedroom_2,kitchen,kitchen,entry,kitchen,kitchen,kitchen,entry,living,bedroom_3,living,living,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bathroom,kitchen
