t,stamp,mug_1,mug_2,laptop_1,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,water_bottle_2,remote_1,charger_1,charger_2,glasses_1,glasses_2,notebook_1,pen_1,medication_bottle_1,medication_bottle_2,jacket_1,jacket_2,wallet_1,wallet_2
16260,d11 Fri 07:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_hook_e1,entry_hook_e1,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1
16320,d11 Fri 08:00,kitchen_table_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16380,d11 Fri 09:00,kitchen_table_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16440,d11 Fri 10:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,entry_table_e1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16500,d11 Fri 11:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,entry_table_e1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16560,d11 Fri 12:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16620,d11 Fri 13:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16680,d11 Fri 14:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16740,d11 Fri 15:00,cupboard_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16800,d11 Fri 16:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16860,d11 Fri 17:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16920,d11 Fri 18:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
16980,d11 Fri 19:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17040,d11 Fri 20:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17100,d11 Fri 21:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17160,d11 Fri 22:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17220,d11 Fri 23:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17280,d12 Sat 00:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17340,d12 Sat 01:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17400,d12 Sat 02:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17460,d12 Sat 03:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17520,d12 Sat 04:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17580,d12 Sat 05:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17640,d12 Sat 06:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_table_e1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17700,d12 Sat 07:00,cupboard_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,entry_hook_e1,entry_hook_e1,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,entry_hook_e1,entry_hook_e1
17760,d12 Sat 08:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17820,d12 Sat 09:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17880,d12 Sat 10:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
17940,d12 Sat 11:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,entry_table_e1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18000,d12 Sat 12:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18060,d12 Sat 13:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18120,d12 Sat 14:00,sink_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,desk_b2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18180,d12 Sat 15:00,sink_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,desk_b2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18240,d12 Sat 16:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18300,d12 Sat 17:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18360,d12 Sat 18:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18420,d12 Sat 19:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18480,d12 Sat 20:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18540,d12 Sat 21:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18600,d12 Sat 22:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18660,d12 Sat 23:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18720,d13 Sun 00:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18780,d13 Sun 01:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18840,d13 Sun 02:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18900,d13 Sun 03:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
18960,d13 Sun 04:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19020,d13 Sun 05:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19080,d13 Sun 06:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19140,d13 Sun 07:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,desk_b2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19200,d13 Sun 08:00,kitchen_table_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19260,d13 Sun 09:00,kitchen_table_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19320,d13 Sun 10:00,sink_k1,kitchen_table_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,entry_table_e1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19380,d13 Sun 11:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19440,d13 Sun 12:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19500,d13 Sun 13:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19560,d13 Sun 14:00,sink_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,armchair_l1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19620,d13 Sun 15:00,sink_k1,counter_k1,desk_b2,armchair_l1,entry_table_e1,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19680,d13 Sun 16:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19740,d13 Sun 17:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19800,d13 Sun 18:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19860,d13 Sun 19:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19920,d13 Sun 20:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
19980,d13 Sun 21:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,person:resident_2,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
20040,d13 Sun 22:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
20100,d13 Sun 23:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
20160,d14 Mon 00:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
20220,d14 Mon 01:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
20280,d14 Mon 02:00,sink_k1,counter_k1,tv_stand_l1,armchair_l1,desk_b2,person:resident_1,person:resident_2,nightstand_b1,kitchen_table_k1,couch_l1,kitchen_table_k1,couch_l1,tv_stand_l1,nightstand_b1,armchair_l1,counter_k1,cupboard_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,entry_hook_e1,entry_hook_e1,person:resident_1,person:resident_2
