t,stamp,mug_1,mug_2,bowl_1,bowl_2,plate_1,plate_2,laptop_1,laptop_2,phone_1,phone_2,keys_1,keys_2,book_1,book_2,water_bottle_1,water_bottle_2,backpack_1,backpack_2,jacket_1,jacket_2,charger_1,charger_2,notebook_1,pen_1,medication_bottle_1,toy_1,toy_2,blanket_1,blanket_2,dog_leash_1,towel_1,towel_2,wallet_1,wallet_2,umbrella_1,remote_1,headphones_1,lunchbox_1,lunchbox_2,gaming_controller_1
2460,d01 Tue 17:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
2520,d01 Tue 18:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
2580,d01 Tue 19:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
2640,d01 Tue 20:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
2700,d01 Tue 21:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
2760,d01 Tue 22:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
2820,d01 Tue 23:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
2880,d02 Wed 00:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
2940,d02 Wed 01:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
3000,d02 Wed 02:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
3060,d02 Wed 03:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
3120,d02 Wed 04:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
3180,d02 Wed 05:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
3240,d02 Wed 06:00,counter_k1,nightstand_b2,cupboard_k1,cupboard_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
3300,d02 Wed 07:00,counter_k1,counter_k1,kitchen_table_k1,kitchen_table_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,counter_k1,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,nightstand_b2,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
3360,d02 Wed 08:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,ELSEWHERE,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,person:resident_2,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,bed_b3,couch_l1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
3420,d02 Wed 09:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,ELSEWHERE,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,person:resident_2,nightstand_b2,kitchen_table_k1,kitchen_table_k1,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
3480,d02 Wed 10:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,ELSEWHERE,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
3540,d02 Wed 11:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,ELSEWHERE,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
3600,d02 Wed 12:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,ELSEWHERE,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,ELSEWHERE,kitchen_table_k1,coffee_table_l1
3660,d02 Wed 13:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,ELSEWHERE,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
3720,d02 Wed 14:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,ELSEWHERE,counter_k1,ELSEWHERE,entry_table_e1,chair_k1,ELSEWHERE,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,ELSEWHERE,counter_k1,coffee_table_l1
3780,d02 Wed 15:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,entry_table_e1,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,couch_l1,couch_l1,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
3840,d02 Wed 16:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,cupboard_k1,cupboard_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,coffee_table_l1,bookshelf_l1,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,bed_b3,bed_b3,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
3900,d02 Wed 17:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,bed_b3,bed_b3,entry_hook_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
3960,d02 Wed 18:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,kitchen_table_k1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,kitchen_table_k1,bed_b3,bed_b3,person:resident_2,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4020,d02 Wed 19:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,coffee_table_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4080,d02 Wed 20:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,kitchen_table_k1,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,couch_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4140,d02 Wed 21:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,couch_l1
4200,d02 Wed 22:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4260,d02 Wed 23:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4320,d03 Thu 00:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4380,d03 Thu 01:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4440,d03 Thu 02:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4500,d03 Thu 03:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4560,d03 Thu 04:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4620,d03 Thu 05:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4680,d03 Thu 06:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4740,d03 Thu 07:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
4800,d03 Thu 08:00,sink_k1,nightstand_b2,couch_l1,kitchen_table_k1,kitchen_table_k1,couch_l1,counter_k1,kitchen_table_k1,person:resident_1,person:resident_2,bedroom_floor_b3,entry_hook_e1,couch_l1,bed_b3,couch_l1,counter_k1,entry_floor_e1,entry_table_e1,chair_k1,entry_floor_e1,nightstand_b2,nightstand_b2,bedroom_floor_b2,bedroom_floor_b2,bathroom_shelf_ba1,bed_b3,bedroom_floor_b2,bed_b3,bed_b3,entry_floor_e1,towel_rack_ba1,towel_rack_ba1,entry_table_e1,kitchen_table_k1,entry_hook_e1,coffee_table_l1,counter_k1,counter_k1,counter_k1,coffee_table_l1
