t,stamp,mug_sarah,mug_david,mug_shared_1,bowl_shared_1,bowl_shared_2,plate_shared_1,plate_shared_2,laptop_sarah,laptop_leo,phone_sarah,phone_david,phone_leo,phone_mia,tablet_david,keys_sarah,keys_david,keys_leo,wallet_sarah,wallet_david,backpack_leo,backpack_mia,headphones_leo,gaming_controller_leo,glasses_sarah,notebook_mia,pen_mia,toy_mia,blanket_mia,water_bottle_shared,jacket_david,vacuum_cleaner_shared,laundry_basket_shared,remote_shared
20760,d14 Mon 10:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,kitchen,bedroom_1,living
20820,d14 Mon 11:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,kitchen,bedroom_1,living
20880,d14 Mon 12:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,kitchen,bedroom_1,living
20940,d14 Mon 13:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,kitchen,bedroom_1,living
21000,d14 Mon 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,outside,outside,outside,outside,living,kitchen,outside,outside,entry,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,kitchen,bedroom_1,living
21060,d14 Mon 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,outside,outside,outside,outside,living,kitchen,outside,outside,entry,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,kitchen,bedroom_1,living
21120,d14 Mon 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,outside,outside,outside,bedroom_2,living,kitchen,outside,outside,entry,outside,outside,entry,outside,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,outside,kitchen,bedroom_1,living
21180,d14 Mon 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,outside,kitchen,bedroom_3,bedroom_2,living,kitchen,outside,bedroom_3,entry,outside,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,kitchen,bedroom_2,living,bedroom_3,outside,kitchen,bedroom_1,living
21240,d14 Mon 18:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,kitchen,bedroom_3,entry,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,kitchen,kitchen,kitchen,entry,bedroom_2,living,kitchen,living,kitchen,bedroom_1,living
21300,d14 Mon 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,living,bedroom_3,entry,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,kitchen,living,bedroom_3,living,kitchen,bedroom_1,living
21360,d14 Mon 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bathroom,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,kitchen,kitchen,bathroom,kitchen,living,entry,bedroom_1,living
21420,d14 Mon 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
21480,d14 Mon 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
21540,d14 Mon 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
21600,d15 Tue 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
21660,d15 Tue 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
21720,d15 Tue 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
21780,d15 Tue 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
21840,d15 Tue 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
21900,d15 Tue 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
21960,d15 Tue 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
22020,d15 Tue 07:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,kitchen,bedroom_3,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
22080,d15 Tue 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,outside,bedroom_2,living,entry,kitchen,outside,entry,kitchen,outside,entry,outside,living,bedroom_1,kitchen,kitchen,kitchen,living,kitchen,living,entry,bedroom_1,living
22140,d15 Tue 09:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,outside,outside,living,entry,outside,outside,entry,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,living,kitchen,outside,entry,bedroom_1,living
22200,d15 Tue 10:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,outside,outside,living,entry,outside,outside,entry,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,living,kitchen,outside,entry,bedroom_1,living
22260,d15 Tue 11:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,outside,outside,living,entry,outside,outside,entry,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,living,kitchen,outside,entry,bedroom_1,living
22320,d15 Tue 12:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,outside,outside,outside,living,entry,outside,outside,entry,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,living,kitchen,outside,entry,bedroom_1,living
22380,d15 Tue 13:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,outside,outside,living,entry,outside,outside,entry,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,living,kitchen,outside,entry,bedroom_1,living
22440,d15 Tue 14:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,outside,outside,living,entry,outside,outside,entry,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,living,kitchen,outside,entry,bedroom_1,living
22500,d15 Tue 15:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,outside,outside,living,entry,outside,outside,entry,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,living,kitchen,outside,entry,bedroom_1,living
22560,d15 Tue 16:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,outside,kitchen,bedroom_2,living,entry,outside,kitchen,entry,outside,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,kitchen,kitchen,living,kitchen,outside,entry,bedroom_1,living
22620,d15 Tue 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,living,bedroom_2,living,entry,outside,living,entry,outside,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,kitchen,kitchen,living,kitchen,outside,entry,bedroom_1,living
22680,d15 Tue 18:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,kitchen,entry,living,entry,entry,living,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,bedroom_2,bedroom_2,living,kitchen,living,entry,bedroom_1,living
22740,d15 Tue 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,outside,kitchen,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,bedroom_3,bedroom_2,living,bedroom_2,bedroom_3,living,entry,bedroom_1,living
22800,d15 Tue 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
22860,d15 Tue 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
22920,d15 Tue 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
22980,d15 Tue 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
23040,d16 Wed 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
23100,d16 Wed 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
23160,d16 Wed 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
23220,d16 Wed 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
23280,d16 Wed 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
23340,d16 Wed 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
23400,d16 Wed 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
23460,d16 Wed 07:00,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,outside,bedroom_3,bedroom_2,living,entry,kitchen,bathroom,entry,kitchen,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,living,entry,bedroom_1,living
23520,d16 Wed 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_3,kitchen,outside,outside,outside,living,entry,kitchen,outside,entry,kitchen,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,living,entry,bedroom_1,living
23580,d16 Wed 09:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,entry,bedroom_1,living
23640,d16 Wed 10:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,entry,bedroom_1,living
23700,d16 Wed 11:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,entry,bedroom_1,living
23760,d16 Wed 12:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,entry,bedroom_1,living
23820,d16 Wed 13:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,entry,bedroom_1,living
23880,d16 Wed 14:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,entry,bedroom_1,living
23940,d16 Wed 15:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,bedroom_1,kitchen,outside,living,bedroom_2,kitchen,outside,entry,bedroom_1,living
24000,d16 Wed 16:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,living,bedroom_2,living,outside,outside,bedroom_3,outside,outside,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,kitchen,living,bedroom_2,kitchen,outside,entry,bedroom_1,living
24060,d16 Wed 17:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,entry,living,bedroom_2,living,entry,entry,living,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,entry,living,living,kitchen,living,entry,bedroom_1,living
24120,d16 Wed 18:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,entry,kitchen,bedroom_2,living,entry,entry,kitchen,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,entry,living,living,kitchen,living,entry,bedroom_1,living
24180,d16 Wed 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,entry,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,kitchen,living,bedroom_3,living,bedroom_1,entry,living
24240,d16 Wed 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,living,bedroom_3,kitchen,entry,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24300,d16 Wed 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24360,d16 Wed 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24420,d16 Wed 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24480,d17 Thu 00:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24540,d17 Thu 01:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,living,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24600,d17 Thu 02:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24660,d17 Thu 03:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24720,d17 Thu 04:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24780,d17 Thu 05:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24840,d17 Thu 06:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,entry,entry,bedroom_3,entry,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24900,d17 Thu 07:00,kitchen,kitchen,kitchen,bedroom_1,kitchen,kitchen,kitchen,bedroom_1,bedroom_3,kitchen,living,bathroom,bedroom_2,living,entry,entry,bathroom,entry,entry,bedroom_3,entry,living,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
24960,d17 Thu 08:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,entry,bedroom_3,kitchen,outside,kitchen,outside,living,entry,outside,kitchen,entry,outside,bedroom_3,outside,living,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
25020,d17 Thu 09:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
25080,d17 Thu 10:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
25140,d17 Thu 11:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
25200,d17 Thu 12:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
25260,d17 Thu 13:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
25320,d17 Thu 14:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
25380,d17 Thu 15:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,outside,outside,living,outside,outside,outside,outside,outside,outside,outside,outside,living,kitchen,kitchen,outside,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
25440,d17 Thu 16:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,outside,outside,bedroom_3,entry,living,outside,outside,bedroom_3,outside,outside,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,kitchen,kitchen,bedroom_2,kitchen,outside,bedroom_1,entry,living
25500,d17 Thu 17:00,outside,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,kitchen,outside,outside,bedroom_3,kitchen,living,outside,outside,bedroom_3,outside,outside,bedroom_3,entry,bedroom_3,living,kitchen,living,kitchen,living,bedroom_2,kitchen,outside,bedroom_1,entry,living
25560,d17 Thu 18:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,outside,bedroom_3,bedroom_2,living,entry,outside,bedroom_3,bedroom_1,outside,bedroom_3,bedroom_2,bedroom_3,living,kitchen,living,entry,living,bedroom_2,outside,outside,bedroom_1,entry,living
25620,d17 Thu 19:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,living,bedroom_2,living,bedroom_2,bedroom_3,living,bedroom_1,entry,living
25680,d17 Thu 20:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,bedroom_1,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
25740,d17 Thu 21:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
25800,d17 Thu 22:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
25860,d17 Thu 23:00,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,kitchen,bedroom_3,kitchen,living,bedroom_3,bedroom_2,living,kitchen,entry,bedroom_3,bedroom_1,entry,bedroom_3,entry,bedroom_3,living,kitchen,kitchen,entry,living,bedroom_2,kitchen,living,bedroom_1,entry,living
